event_id_no_cnty	event_date	event_type	sub_event_type	actor1	assoc_actor_1	actor2	assoc_actor_2	region	country	admin1	admin2	admin3	location	latitude	longitude	source	notes	fatalities
40272	29 August 2020	Protests	Peaceful protest	Protesters (Ukraine)	Labour Group (Ukraine); Teachers (Ukraine)			Europe	Ukraine	Chernivtsi	Chernivtsi Municipality		Chernivtsi	48.2915	25.9403	24 Channel; Novoye Vremya Ukraine	On 29 August 2020, several dozen people, including business owners and teachers, protested in Chernivtsi against possible new restrictions to their work due to the increase in coronavirus cases in the region. [size=several dozen]	0
40260	28 August 2020	Protests	Peaceful protest	Protesters (Ukraine)	Students (Ukraine)			Europe	Ukraine	Kiev City	Kiev		Kiev-Pecherskyi	50.427	30.5454	Stop Corruption	On 28 August 2020, students protested outside the Cabinet of Ministers in Kiev-Pecherskyi demanding that the authorities solve the issue around an unlicensed medical college. [size=no report]	0
40257	28 August 2020	Protests	Peaceful protest	Protesters (Ukraine)	National Corps Party			Europe	Ukraine	Kiev City	Kiev		Kiev-Pecherskyi	50.427	30.5454	National Corps	On 28 August 2020, members of National Corps protested outside the Prosecutor General's Office in Kiev-Pecherskyi demanding the resignation of a prosecutor who holds the Russian citizenship. [size=no report]	0
40273	28 August 2020	Protests	Peaceful protest	Protesters (Ukraine)	Former Military Forces of Ukraine (2019-)			Europe	Ukraine	Kiev City	Kiev		Kiev-Solomyanskyi	50.4267	30.4538	24 Channel	On 28 August 2020, about 150 veterans and relatives of those who died during the war in Donbas protested outside the Russian Embassy in Kiev-Solomyanskyi demanding investigation into the battles of Ilovaisk, Debaltseve and Sloviansk in 2014. [size=about 150]	0
40250	28 August 2020	Protests	Peaceful protest	Protesters (Ukraine)				Europe	Ukraine	Cherkasy	Umanskyi		Uman	48.7484	30.2218	LIGA.net; Stop Corruption; Novoye Vremya Ukraine	On 28 August 2020, people protested in Uman, Cherkasy, trying to block the way for a Jewish procession to the grave of the founder of the Breslov Hasidic movement. The protesters claimed that the building near the grave was constructed illegally and raised concerns about the spread of coronavirus. [size=no report]	0
40264	28 August 2020	Strategic developments	Looting/property destruction	Unidentified Armed Group (Ukraine)		Civilians (Ukraine)	Government of Ukraine (2019-); Servant of the People	Europe	Ukraine	Kiev City	Kiev		Kiev	50.4496	30.5224	Novoye Vremya Ukraine; 24 Channel; Reporter-ua; Segodnya	Property destruction: On 28 August 2020, unidentified individuals set fire to a car of a member of Parliament from the Servant of the People party in Kiev. No injuries were reported.	0
40274	28 August 2020	Protests	Peaceful protest	Protesters (Ukraine)	Labour Group (Ukraine)			Europe	Ukraine	Kiev City	Kiev		Kiev-Pecherskyi	50.427	30.5454	24 Channel; Ukrainian News Agency; OSCE SMM-Ukraine	On 28 August 2020, about 100 workers of the tourism sector and concert organisers protested outside the Cabinet of Ministers in Kiev-Pecherskyi against the prohibition of entry into Ukraine for foreigners and other coronavirus-related restrictions. [size=about 100]	0
40261	26 August 2020	Protests	Peaceful protest	Protesters (Ukraine)	Students (Ukraine)			Europe	Ukraine	Kiev City	Kiev		Kiev-Shevchenkivskyi	50.4646	30.4655	Stop Corruption	On 26 August 2020, about 35 students protested outside the Ministry of Education in Kiev-Shevchenkivskyi demanding that the authorities solve the issue around an unlicensed medical college. [size=about 35]	0
40262	26 August 2020	Protests	Protest with intervention	Protesters (Ukraine)		Police Forces of Ukraine (2019-)	Government of Ukraine (2019-)	Europe	Ukraine	Dnipropetrovsk	Dnipro		Dnipro	48.4593	35.0386	Stop Corruption	"On 26 August 2020, people protested in Dnipro ""against capitulation"" in the war in Donbas during the President's visit to the city. The police and the President's guards pushed away the protesters causing rib fracture to one of them. [size=no report]"	0
40244	26 August 2020	Protests	Peaceful protest	Protesters (Ukraine)				Europe	Ukraine	Zaporizhia	Zaporizhia		Zaporizhia	47.8479	35.1602	061.ua	On 26 August 2020, several dozen people protested in Zaporizhia demanding the construction of a residential house they invested in. [size=several dozen]	0
40245	26 August 2020	Protests	Peaceful protest	Protesters (Ukraine)	Democratic Axe Party			Europe	Ukraine	Zaporizhia	Zaporizhia		Zaporizhia	47.8479	35.1602	061.ua	On 26 August 2020, members of Democratic Axe protested against corruption outside the city council in Zaporizhia. [size=no report]	0
40258	26 August 2020	Protests	Peaceful protest	Protesters (Ukraine)	National Corps Party			Europe	Ukraine	Odessa	Odessa Municipality		Odessa	46.4639	30.7386	National Corps	On 26 August 2020, members of National Corps protested in Odessa demanding the restoration of a historic building. [size=no report]	0
40253	26 August 2020	Protests	Peaceful protest	Protesters (Ukraine)	Labour Group (Ukraine)			Europe	Ukraine	Ivano-Frankivsk	Kolomyia		Kolomyia	48.53	25.0412	LIGA.net	On 26 August 2020, owners and employees of businesses protested in Kolomyia, Ivano-Frankivsk, against possible new lockdown restrictions due to the increase in coronavirus cases in their region. [size=no report]	0
40249	26 August 2020	Protests	Peaceful protest	Protesters (Ukraine)				Europe	Ukraine	Chernivtsi	Kitsman		Mamaivtsi	48.3526	25.8232	Segodnya	On 26 August 2020, people blocked a road in Mamaivtsi, Chernivtsi, against possible new lockdown restrictions due to the increase in coronavirus cases in their region. [size=no report]	0
40246	25 August 2020	Protests	Peaceful protest	Protesters (Ukraine)				Europe	Ukraine	Kiev City	Kiev		Kiev-Shevchenkivskyi	50.4646	30.4655	Segodnya	On 25 August 2020, people blocked a road and lit flares near a court in Kiev-Shevchenkivskyi demanding the release of a suspect in the murder of journalist Pavel Sheremet. The protesters claimed that real killers are still at large. [size=no report]	0
40231	25 August 2020	Protests	Peaceful protest	Protesters (Ukraine)				Europe	Ukraine	Kiev City	Kiev		Kiev-Shevchenkivskyi	50.4646	30.4655	UA:Pershiy	On 25 August 2020, people gathered in Kiev-Shevchenkivskyi in support of anti-government protests in Belarus. [size=no report]	0
40247	25 August 2020	Protests	Peaceful protest	Protesters (Ukraine)	Labour Group (Ukraine)			Europe	Ukraine	Rivne	Ostroh		Ostroh	50.3294	26.5143	Novoye Vremya Ukraine; Segodnya	On 25 August 2020, several dozen entrepreneurs protested in Ostroh, Rivne, against possible new restrictions to their work due to the increase in coronavirus cases in their region. [size=several dozen]	0
40248	25 August 2020	Protests	Peaceful protest	Protesters (Ukraine)	Labour Group (Ukraine)			Europe	Ukraine	Chernivtsi	Chernivtsi Municipality		Chernivtsi	48.2915	25.9403	Focus; Segodnya; Novoye Vremya Ukraine	On 25 August 2020, about 500-1000 people, including entrepreneurs, employees of restaurants and gyms, protested in Chernivtsi against possible new restrictions to their work due to the increase in coronavirus cases in their region. [size=about 500-1000]	0
40259	24 August 2020	Protests	Peaceful protest	Protesters (Ukraine)	National Corps Party			Europe	Ukraine	Lviv	Lviv Municipality		Lviv	49.8407	24.0305	National Corps	On 24 August 2020, at least 50 people, including members of National Corps, held a march in Lviv dedicated to the Independence Day of Ukraine and demanded the deoccupation of Donbas and Crimea. [size=at least 50]	0
40254	24 August 2020	Protests	Peaceful protest	Protesters (Ukraine)	Svoboda; Right Sector			Europe	Ukraine	Zaporizhia	Zaporizhia		Zaporizhia	47.8479	35.1602	Svoboda	On 24 August 2020, several hundred people, including members of Svoboda and Right Sector, protested in Zaporizhia demanding the prohibition of pro-Russian parties in Ukraine. [size=several hundred]	0
40252	24 August 2020	Protests	Peaceful protest	Protesters (Ukraine)	Former Military Forces of Ukraine (2019-); Azov Battalion; National Corps Party			Europe	Ukraine	Kiev City	Kiev		Kiev-Pecherskyi	50.427	30.5454	24 Channel	On 24 August 2020, veterans from Azov Battalion and members of National Corps protested outside the Presidential Office in Kiev-Pecherskyi demanding the adoption of the law on collaborationism and responsibility for pro-Russian politicians. [size=no report]	0
40237	24 August 2020	Protests	Peaceful protest	Protesters (Ukraine)	Military Forces of Ukraine (2019-); Former Military Forces of Ukraine (2019-); Svoboda; Right Sector; National Corps Party; Democratic Axe Party; Solidarna Molod			Europe	Ukraine	Kiev City	Kiev		Kiev-Shevchenkivskyi	50.4646	30.4655	Novoye Vremya Ukraine; Svoboda; 24 Channel; AFP; Ukrayinska Pravda	On 24 August 2020, about 30 000 people, including former and current soldiers, members of Svoboda, Right Sector, National Corps, Democratic Axe and Solidarna Molod, gathered for an unofficial veterans' march in Kiev-Shevchenkivskyi organised due to the cancellation of an annual military parade. The columns of people held banners with various political demands, including the end of the war in Donbas on the Ukrainian terms, the end of the occupation of Crimea, the release of political prisoners, no persecution of activists and free elections in Belarus. [size=about 30 000]	0
40251	24 August 2020	Protests	Peaceful protest	Protesters (Ukraine)				Europe	Ukraine	Kiev City	Kiev		Kiev-Pecherskyi	50.427	30.5454	Focus; Novoye Vremya Ukraine	On 24 August 2020, several hundred people protested outside the office of the Prosecutor General in Kiev-Pecherskyi in support of the suspects in the murder of journalist Pavel Sheremet. The protesters demanded that the authorities release innocent people and search for the actual perpetrators. [size=several hundred]	0
40255	24 August 2020	Protests	Peaceful protest	Protesters (Ukraine)	Right Sector; Traditions and Order			Europe	Ukraine	Kharkiv	Kharkiv		Kharkiv	49.9808	36.2527	Stop Corruption; Right Sector; Tradition and Order	On 24 August 2020, about 1000 people, including members of Right Sector and Traditions and Order, held a march in Kharkiv dedicated to the Independence Day of Ukraine and demanded the deoccupation of Donbas and Crimea. [size=about 1000]	0
40256	24 August 2020	Protests	Peaceful protest	Protesters (Ukraine)	Right Sector			Europe	Ukraine	Dnipropetrovsk	Kryvyi Rih		Kryvyi Rih	47.9093	33.3933	Right Sector	On 24 August 2020, people, including members of Right Sector, held a march in Kryvyi Rih, Dnipropetrovsk, dedicated to the Independence Day of Ukraine and demanded the deoccupation of Donbas and Crimea. [size=no report]	0
40233	23 August 2020	Protests	Peaceful protest	Protesters (Ukraine)				Europe	Ukraine	Donetsk	Horlivka Municipality		Mayorsk	48.3798	38.0067	Novoye Vremya Ukraine	On 23 August 2020, about a dozen people gathered in Mayorsk, Donetsk, to protest the occupation of the Donbass region. They also brought a flag of Belarus in support of anti-government protests there. [size=about a dozen]	0
40232	23 August 2020	Protests	Peaceful protest	Protesters (Ukraine)	Protesters (Belarus)			Europe	Ukraine	Kiev City	Kiev		Kiev-Shevchenkivskyi	50.4646	30.4655	UA:Pershiy; 24 Channel	On 23 August 2020, about 500 people, including citizens of Belarus, gathered in Kiev-Shevchenkivskyi in support of anti-government protests in Belarus. [size=about 500]	0
40227	22 August 2020	Protests	Peaceful protest	Protesters (Ukraine)	National Corps Party			Europe	Ukraine	Odessa	Odessa Municipality		Odessa	46.4639	30.7386	National Corps	On 22 August 2020, people, including members of National Corps, protested in Odessa against construction on the territory of tennis courts. The protesters dismantled the construction fence. [size=no report]	0
40211	21 August 2020	Protests	Peaceful protest	Protesters (Ukraine)	Labour Group (Ukraine)			Europe	Ukraine	Chernivtsi	Chernivtsi Municipality		Chernivtsi	48.2915	25.9403	Segodnya; Novoye Vremya Ukraine	On 21 August 2020, several dozen entrepreneurs protested in Chernivtsi against possible new restrictions in relation to the coronavirus lockdown. [size=several dozen]	0
40225	20 August 2020	Protests	Peaceful protest	Protesters (Ukraine)				Europe	Ukraine	Kiev City	Kiev		Kiev-Pecherskyi	50.427	30.5454	Stop Corruption	On 20 August 2020, people protested outside a court in Kiev-Pecherskyi demanding responsibility for those who falsified results of the independent testing for admission to universities. [size=no report]	0
40213	20 August 2020	Protests	Peaceful protest	Protesters (Ukraine)	Svoboda; Government of Ukraine (2019-)			Europe	Ukraine	Ternopil	Ternopil		Ternopil	49.5559	25.6056	Svoboda	On 20 August 2020, members of Svoboda, including the city mayor, organised a protest in Ternopil in support of anti-government demonstrations in Belarus. [size=no report]	0
40220	20 August 2020	Protests	Peaceful protest	Protesters (Ukraine)	Svoboda			Europe	Ukraine	Ternopil	Monastyryska		Monastyryska	49.0891	25.1733	Svoboda	On 20 August 2020, members of Svoboda organised a protest in Monastyryska, Ternopil, in support of anti-government demonstrations in Belarus. [size=no report]	0
40222	20 August 2020	Protests	Peaceful protest	Protesters (Ukraine)	Svoboda; Government of Ukraine (2019-)			Europe	Ukraine	Sumy	Konotop		Konotop	51.2403	33.2026	Svoboda	On 20 August 2020, members of Svoboda, including the city mayor, organised a protest in Konotop, Sumy, in support of anti-government demonstrations in Belarus. More than 50 people participated. [size=more than 50]	0
40219	20 August 2020	Protests	Peaceful protest	Protesters (Ukraine)	Svoboda			Europe	Ukraine	Lviv	Zhovkva		Rava-Ruska	50.2313	23.6208	Svoboda	On 20 August 2020, members of Svoboda organised a protest in Rava-Ruska, Lviv, in support of anti-government demonstrations in Belarus. About 10 people participated. [size=about 10]	0
40215	20 August 2020	Protests	Peaceful protest	Protesters (Ukraine)	Svoboda; Government of Ukraine (2019-)			Europe	Ukraine	Ivano-Frankivsk	Ivano-Frankivsk Municipality		Ivano-Frankivsk	48.9215	24.7097	Svoboda	On 20 August 2020, members of Svoboda, including the city mayor and a member of Parliament, organised a protest of several dozen in Ivano-Frankivsk in support of anti-government demonstrations in Belarus. [size=several dozen]	0
40217	20 August 2020	Protests	Peaceful protest	Protesters (Ukraine)	Svoboda			Europe	Ukraine	Ivano-Frankivsk	Kosiv		Kosiv	48.3107	25.0958	Svoboda	On 20 August 2020, members of Svoboda organised a protest in Kosiv, Ivano-Frankivsk, in support of anti-government demonstrations in Belarus. [size=no report]	0
40218	20 August 2020	Protests	Peaceful protest	Protesters (Ukraine)	Svoboda			Europe	Ukraine	Lviv	Zhovkva		Dubliany	49.9026	24.0876	Svoboda	On 20 August 2020, members of Svoboda organised a protest in Dubliany, Lviv, in support of anti-government demonstrations in Belarus. [size=no report]	0
40216	20 August 2020	Protests	Peaceful protest	Protesters (Ukraine)	Svoboda			Europe	Ukraine	Volyn	Horokhiv		Berestechko	50.3585	25.1209	Svoboda	On 20 August 2020, members of Svoboda organised a protest in Berestechko, Volyn, in support of anti-government demonstrations in Belarus. [size=no report]	0
40214	20 August 2020	Protests	Peaceful protest	Protesters (Ukraine)	Svoboda			Europe	Ukraine	Khmelnytskyi	Khmelnytskyi		Khmelnytskyi	49.4128	26.998	Svoboda	On 20 August 2020, members of Svoboda organised a protest in Khmelnytskyi in support of anti-government demonstrations in Belarus. [size=no report]	0
40221	20 August 2020	Protests	Peaceful protest	Protesters (Ukraine)	Svoboda			Europe	Ukraine	Khmelnytskyi	Shepetivka		Shepetivka	50.1855	27.0637	Svoboda	On 20 August 2020, members of Svoboda organised a protest in Shepetivka, Khmelnytskyi, in support of anti-government demonstrations in Belarus. [size=no report]	0
40212	19 August 2020	Protests	Peaceful protest	Protesters (Ukraine)	Svoboda			Europe	Ukraine	Kherson	Kalanchak		Kalanchak	46.2562	33.2907	Flot 2017	On 19 August 2020, people, including members of Svoboda, protested near Kalanchak, Kherson, demanding the liberation of Crimea and freedom for Ukrainian Crimean residents to cross the checkpoint to the mainland. [size=no report]	0
40226	18 August 2020	Protests	Peaceful protest	Protesters (Ukraine)	Students (Ukraine)			Europe	Ukraine	Kiev City	Kiev		Kiev-Shevchenkivskyi	50.4646	30.4655	Stop Corruption	On 18 August 2020, students protested outside the Ministry of Education in Kiev-Shevchenkivskyi demanding that the Ministry solve the issue with an unlicensed medical college. [size=no report]	0
40224	18 August 2020	Protests	Peaceful protest	Protesters (Ukraine)	National Corps Party			Europe	Ukraine	Kiev City	Kiev		Kiev-Pecherskyi	50.427	30.5454	National Corps	On 18 August 2020, several dozen people, including members of National Corps, protested outside the Ministry of Justice in Kiev-Pecherskyi demanding the prohibition of pro-Russian parties, in particular Opposition Platform - For Life and Party of Shariy. [size=several dozen]	0
40207	17 August 2020	Protests	Peaceful protest	Protesters (Ukraine)				Europe	Ukraine	Donetsk	Kramatorsk Municipality		Kramatorsk	48.7306	37.5816	Sprotyv	On 17 August 2020, people protested outside the regional state administration in Kramatorsk, Donetsk, demanding information about the investigation into the involvement of a former mayor of Slovyansk into the killing of an SBU officer. [size=no report]	0
40205	17 August 2020	Protests	Peaceful protest	Protesters (Ukraine)				Europe	Ukraine	Kiev City	Kiev		Kiev-Pecherskyi	50.427	30.5454	UA:Pershiy	On 17 August 2020, about 30 people protested outside the Presidential Office in Kiev-Pecherskyi demanding the inclusion of a Ukrainian activist recently arrested in Crimea in the next prisoners exchange. [size=about 30]	0
40204	17 August 2020	Strategic developments	Looting/property destruction	Unidentified Armed Group (Ukraine)		Civilians (Ukraine)	Journalists (Ukraine)	Europe	Ukraine	Kiev	Brovary		Brovary	50.5181	30.8067	UA:Pershiy; Reporter-ua; Novoye Vremya Ukraine; Segodnya	Property destruction: On 17 August 2020, unidentified individuals set fire to a car of a journalist of an investigative programme in Brovary, Kiev. No injuries were reported.	0
40421	17 August 2020	Protests	Peaceful protest	Protesters (Ukraine)	Farmers (Ukraine)			Europe	Ukraine	Luhansk	Severodonetsk		Severodonetsk	48.9467	38.4914	Sayt Goroda Severodonetska	"On 17 August 2020, workers of four horse farms protested in Severodonetsk, Luhansk, against the ""elimination of the horse-breeding sector"". [size=no report]"	0
40203	16 August 2020	Protests	Peaceful protest	Protesters (Ukraine)				Europe	Ukraine	Kiev City	Kiev		Kiev-Shevchenkivskyi	50.4646	30.4655	UA:Pershiy; Unian	On 16 August 2020, about 250 people gathered in Kiev-Shevchenkivskyi in support of anti-government protests in Belarus. [size=about 250]	0
40223	15 August 2020	Protests	Peaceful protest	Protesters (Ukraine)	National Corps Party			Europe	Ukraine	Kherson	Kherson Municipality		Kherson	46.6558	32.6178	National Corps	On 15 August 2020, about 50 people, including members of National Corps, protested in Kherson against an environmentally harmful plant. [size=about 50]	0
40152	15 August 2020	Protests	Peaceful protest	Protesters (Ukraine)	Protesters (Belarus)			Europe	Ukraine	Kiev City	Kiev		Kiev-Shevchenkivskyi	50.4646	30.4655	Segodnya; Novoye Vremya Ukraine; 24 Channel	On 15 August 2020, hundreds of people, including citizens of Belarus, protested in Kiev-Shevchenkivskyi in support of demonstrations in Belarus against the official results of the latest presidential election in which Lukashenko was announced to have received 80% of the votes. [size=hundreds]	0
40148	14 August 2020	Protests	Peaceful protest	Protesters (Ukraine)	Students (Ukraine); Stop Corruption			Europe	Ukraine	Kiev City	Kiev		Kiev-Shevchenkivskyi	50.4646	30.4655	Stop Corruption	On 14 August 2020, students and members of Stop Corruption protested outside the Ministry of Education in Kiev-Shevchenkivskyi demanding that the Ministry solve the issue with a medical college that has not issued diplomas to its graduates. [size=no report]	0
40145	14 August 2020	Protests	Peaceful protest	Protesters (Ukraine)	Svoboda; OUN: Organization of Ukrainian Nationalists			Europe	Ukraine	Kiev City	Kiev		Kiev-Solomyanskyi	50.4267	30.4538	Svoboda	On 14 August 2020, members of Svoboda and OUN protested outside the Embassy of Russia in Kiev-Solomyanskyi against the arrest of a Ukrainian activist in Crimea. [size=no report]	0
40150	14 August 2020	Protests	Peaceful protest	Protesters (Ukraine)				Europe	Ukraine	Kharkiv	Kharkiv		Kharkiv	49.9808	36.2527	Flot 2017	On 14 August 2020, people protested outside the Consulate of Russia in Kharkiv against the arrest of a Ukrainian activist in Crimea. [size=no report]	0
40236	14 August 2020	Protests	Peaceful protest	Protesters (Ukraine)				Europe	Ukraine	Dnipropetrovsk	Dnipro		Dnipro	48.4593	35.0386	UA:Dnipro	On 14 August 2020, about 50 people gathered in Dnipro in support of anti-government protests in Belarus. [size=about 50]	0
40155	14 August 2020	Protests	Peaceful protest	Protesters (Ukraine)				Europe	Ukraine	Kiev City	Kiev		Kiev-Pecherskyi	50.427	30.5454	Ukraine General Newswire	On 14 August 2020, several hundred Luhansk residents protested outside the Presidential Office in Kiev-Pecherskyi against the decision of the Central Electoral Commission to cancel the 2020 local elections in Donbas region due to security concerns. [size=several hundred]	0
40149	14 August 2020	Protests	Peaceful protest	Protesters (Ukraine)	Traditions and Order			Europe	Ukraine	Kharkiv	Kharkiv		Kharkiv	49.9808	36.2527	Tradition and Order; OSCE SMM-Ukraine	On 14 August 2020, around 500 people, including members of Traditions and Order, protested in Kharkiv in support of demonstrations in Belarus against the official results of the latest presidential election in which Lukashenko was announced to have received 80% of the votes. [size=around 500]	0
40238	14 August 2020	Protests	Peaceful protest	Protesters (Ukraine)	Svoboda			Europe	Ukraine	Lviv	Lviv Municipality		Lviv	49.8407	24.0305	Vholos	On 14 August 2020, several dozen members of Svoboda protested outside the Consulate of Russia in Lviv against the arrest of a Ukrainian activist in Crimea. [size=several dozen]	0
40153	14 August 2020	Protests	Peaceful protest	Protesters (Ukraine)				Europe	Ukraine	Kiev City	Kiev		Kiev-Shevchenkivskyi	50.4646	30.4655	Ukraine General Newswire; OSCE SMM-Ukraine	On 14 August 2020, about 20 people protested outside the Embassy of Belarus in Kiev-Shevchenkivskyi in support of demonstrations in Belarus against the official results of the latest presidential election in which Lukashenko was announced to have received 80% of the votes. [size=about 20]	0
40240	14 August 2020	Protests	Peaceful protest	Protesters (Ukraine)				Europe	Ukraine	Lviv	Lviv Municipality		Lviv	49.8407	24.0305	Vholos	On 14 August 2020, several dozen people protested in Lviv against persecution of public activists and demanding the resignation of the head of the Interior Ministry's Lviv regional directorate. [size=several dozen]	0
40137	13 August 2020	Protests	Peaceful protest	Protesters (Ukraine)				Europe	Ukraine	Zaporizhia	Zaporizhia		Novoolenivka	47.7688	35.3683	061.ua	On 13 August 2020, about 20 people blocked a road near Novoolenivka, Zaporizhia, demanding the resumption of water supply to their houses. [size=about 20]	0
40122	13 August 2020	Protests	Peaceful protest	Protesters (Ukraine)	AI: Amnesty International; Protesters (Belarus)			Europe	Ukraine	Kiev City	Kiev		Kiev-Shevchenkivskyi	50.4646	30.4655	Crimean Human Rights Group; UA:Pershiy; Ukraine General Newswire	On 13 August 2020, about 300 people, including several citizens of Belarus, gathered for a protest organised by the Amnesty International near the Embassy of Belarus in Kiev-Shevchenkivskyi in solidarity with demonstrations in Belarus against president Lukashenko. The protesters condemned violence by law enforces and demanded the release of political prisoners. [size=about 300]	0
40239	13 August 2020	Protests	Peaceful protest	Protesters (Ukraine)	Protesters (Belarus)			Europe	Ukraine	Lviv	Lviv Municipality		Lviv	49.8407	24.0305	Zaxid	On 13 August 2020, several hundred people, including citizens of Belarus, gathered in Lviv in support of anti-government protests in Belarus. [size=several hundred]	0
40139	13 August 2020	Protests	Peaceful protest	Protesters (Ukraine)				Europe	Ukraine	Kiev City	Kiev		Kiev-Solomyanskyi	50.4267	30.4538	Segodnya	On 13 August 2020, people blocked a road in Kiev-Solomyanskyi demanding that a city developer finishes the construction of houses they invested in. [size=no report]	0
40147	12 August 2020	Protests	Peaceful protest	Protesters (Ukraine)	Solidarna Molod			Europe	Ukraine	Dnipropetrovsk	Dnipro		Dnipro	48.4593	35.0386	Solidarna Molod	On 12 August 2020, hundreds of people, including members of Solidarna Molod, protested in Dnipro against the plans of the Opposition Platform - For Life party to organise a referendum in the region. [size=hundreds]	0
40129	12 August 2020	Protests	Peaceful protest	Protesters (Ukraine)				Europe	Ukraine	Zaporizhia	Zaporizhia		Zaporizhia	47.8479	35.1602	061.ua	On 12 August 2020, several dozen people protested in Zaporizhia in support of demonstrations in Belarus against the official results of the latest presidential election in which Lukashenko was announced to have received 80% of the votes. [size=several dozen]	0
40146	12 August 2020	Protests	Peaceful protest	Protesters (Ukraine)	National Corps Party			Europe	Ukraine	Kiev City	Kiev		Kiev-Solomyanskyi	50.4267	30.4538	National Corps	On 12 August 2020, dozens of people, including members of National Corps, protested outside the Court of Appeal in Kiev-Solomyanskyi in support of one of the activists suspected of involvement in the murder of journalist Pavel Sheremet in 2016. [size=dozens]	0
40121	12 August 2020	Protests	Peaceful protest	Protesters (Ukraine)				Europe	Ukraine	Vinnytsia	Vinnytsia		Vinnytsia	49.2296	28.4659	UA:Pershiy	On 12 August 2020, people protested in Vinnytsia in support of demonstrations in Belarus against the official results of the latest presidential election in which Lukashenko was announced to have received 80% of the votes. [size=no report]	0
40120	12 August 2020	Protests	Peaceful protest	Protesters (Ukraine)				Europe	Ukraine	Kharkiv	Kharkiv		Kharkiv	49.9808	36.2527	Segodnya; UA:Pershiy; OSCE SMM-Ukraine	On 12 August 2020, around 100 people protested in Kharkiv in support of demonstrations in Belarus against the official results of the latest presidential election in which Lukashenko was announced to have received 80% of the votes. [size=around 100]	0
40127	12 August 2020	Protests	Peaceful protest	Protesters (Ukraine)				Europe	Ukraine	Lviv	Lviv Municipality		Lviv	49.8407	24.0305	Liveuamap; Telegram	On 12 August 2020, hundreds of people protested in Lviv in support of demonstrations in Belarus against the official results of the latest presidential election in which Lukashenko was announced to have received 80% of the votes. [size=hundreds]	0
40128	12 August 2020	Protests	Peaceful protest	Protesters (Ukraine)				Europe	Ukraine	Kiev City	Kiev		Kiev-Shevchenkivskyi	50.4646	30.4655	Priamyi; Liveuamap; Segodnya	On 12 August 2020, more than 100 people protested outside the Embassy of Belarus in Kiev-Shevchenkivskyi demanding the release of Ukrainian citizens arrested during protests in Belarus, expressing solidarity with Belorussian protesters and condemning violence by law enforces [size=more than 100]	0
40131	12 August 2020	Protests	Peaceful protest	Protesters (Ukraine)				Europe	Ukraine	Odessa	Odessa Municipality		Odessa	46.4639	30.7386	Segodnya	On 12 August 2020, people protested in Odessa in support of demonstrations in Belarus against the official results of the latest presidential election in which Lukashenko was announced to have received 80% of the votes. [size=no report]	0
40140	11 August 2020	Protests	Peaceful protest	Protesters (Ukraine)				Europe	Ukraine	Kiev City	Kiev		Kiev-Pecherskyi	50.427	30.5454	Stop Corruption	On 11 August 2020, people protested in Kiev-Pecherskyi demanding that a city developer finishes the construction of houses they invested in. [size=no report]	0
40132	11 August 2020	Protests	Peaceful protest	Protesters (Ukraine)				Europe	Ukraine	Kiev City	Kiev		Kiev-Shevchenkivskyi	50.4646	30.4655	Focus; Center for Civil Liberties	On 11 August 2020, hundreds of people protested outside the Embassy of Belarus in Kiev-Shevchenkivskyi in support of demonstrations in Belarus against the official results of the latest presidential election in which Lukashenko was announced to have received 80% of the votes. [size=hundreds]	0
40138	11 August 2020	Strategic developments	Looting/property destruction	Unidentified Armed Group (Ukraine)		Civilians (Ukraine)	Former Government of Ukraine (2019-)	Europe	Ukraine	Kiev City	Kiev		Kiev-Dniproskyi	50.454	30.5982	Segodnya; Stop Corruption; Reporter-ua; Novoye Vremya Ukraine	"Property destruction: On 11 August 2020, unidentified individuals set fire to the car of a former head of Zelenskyi's Presidential Office in Kiev-Dniproskyi. No injuries were reported. The victim claimed that the incident is a ""threat from the government""."	0
40144	10 August 2020	Protests	Peaceful protest	Protesters (Ukraine)				Europe	Ukraine	Kiev City	Kiev		Kiev-Pecherskyi	50.427	30.5454	24 Channel	On 10 August 2020, people protested outside the Presidential Office in Kiev-Pecherskyi demanding that the authorities check the information provided by the US Ministry of Justice on money laundering by oligarch Kolomoiskyi and extradite him to the US if he is guilty. [size=no report]	0
40143	10 August 2020	Protests	Peaceful protest	Protesters (Ukraine)				Europe	Ukraine	Kiev City	Kiev		Kiev-Pecherskyi	50.427	30.5454	24 Channel	"On 10 August 2020, people protested in Kiev-Pecherskyi demanding the resignation of the Prosecutor General Iryna Venediktova for ""sabotage of high-profile cases"". [size=no report]"	0
40125	10 August 2020	Protests	Peaceful protest	Protesters (Ukraine)				Europe	Ukraine	Kharkiv	Kharkiv		Kharkiv	49.9808	36.2527	UA:Pershiy	On 10 August 2020, people protested in Kharkiv in support of demonstrations in Belarus against the official results of the latest presidential election in which Lukashenko was announced to have received 80% of the votes. [size=no report]	0
40124	10 August 2020	Protests	Peaceful protest	Protesters (Ukraine)				Europe	Ukraine	Cherkasy	Cherkasy		Cherkasy	49.4285	32.0621	UA:Pershiy	On 10 August 2020, people protested in Cherkasy in support of demonstrations in Belarus against the official results of the latest presidential election in which Lukashenko was announced to have received 80% of the votes. [size=no report]	0
